DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2019-11-23 10:45:00,Water Ride,38.392387,Validation
2022-01-03 16:45:00,Pirate Ship,40.804806,Validation
2021-12-04 15:30:00,Pirate Ship,31.808428,Validation
2020-02-05 13:15:00,Water Ride,18.263596,Validation
2022-05-13 15:15:00,Flying Coaster,18.005686,Validation
2020-01-04 10:00:00,Pirate Ship,54.650608,Validation
2020-10-03 14:00:00,Water Ride,20.508657,Validation
2021-06-26 10:45:00,Flying Coaster,47.28652,Validation
2018-11-11 19:30:00,Flying Coaster,0.54971,Validation
2018-10-10 14:15:00,Flying Coaster,23.255672,Validation
2019-04-22 19:15:00,Water Ride,0.9504054,Validation
2019-07-03 11:45:00,Water Ride,22.473932,Validation
2020-10-07 13:45:00,Flying Coaster,5.021847,Validation
2022-07-17 12:30:00,Water Ride,23.54146,Validation
2022-05-05 16:45:00,Pirate Ship,39.428085,Validation
2020-03-08 12:45:00,Water Ride,28.46586,Validation
2018-10-06 16:30:00,Pirate Ship,49.993286,Validation
2022-06-05 15:00:00,Flying Coaster,32.527626,Validation
2019-09-29 17:15:00,Flying Coaster,14.019416,Validation
2019-09-06 18:30:00,Flying Coaster,9.587636,Validation
2021-06-20 09:45:00,Water Ride,19.898842,Validation
2022-03-01 10:15:00,Pirate Ship,33.847454,Validation
2019-09-29 10:30:00,Flying Coaster,28.819244,Validation
2022-05-05 16:45:00,Flying Coaster,14.803828,Validation
2019-01-21 11:00:00,Flying Coaster,32.566566,Validation
2020-02-26 13:45:00,Water Ride,39.458572,Validation
2019-03-22 17:15:00,Water Ride,21.179676,Validation
2022-07-17 19:45:00,Pirate Ship,21.83509,Validation
2021-09-07 10:15:00,Flying Coaster,7.544454,Validation
2021-11-01 13:15:00,Flying Coaster,35.5802,Validation
2022-05-02 19:15:00,Flying Coaster,5.681694,Validation
2021-09-15 16:00:00,Flying Coaster,10.72531,Validation
2021-07-15 11:30:00,Pirate Ship,21.640015,Validation
2020-02-29 17:15:00,Water Ride,28.174522,Validation
2021-11-22 12:00:00,Flying Coaster,13.870906,Validation
2019-03-18 17:30:00,Flying Coaster,18.658236,Validation
2021-08-22 18:30:00,Flying Coaster,8.448093,Validation
2019-08-31 20:45:00,Flying Coaster,10.215578,Validation
2019-12-31 15:30:00,Pirate Ship,39.538498,Validation
2020-08-17 12:45:00,Water Ride,19.180887,Validation
2021-08-20 16:00:00,Flying Coaster,12.635082,Validation
2021-09-05 14:45:00,Water Ride,27.279228,Validation
2020-08-02 18:00:00,Pirate Ship,10.170928,Validation
2019-12-24 14:15:00,Water Ride,40.089222,Validation
2020-02-26 16:15:00,Pirate Ship,48.824276,Validation
2020-01-14 15:45:00,Pirate Ship,31.364008,Validation
2021-08-16 14:30:00,Pirate Ship,30.95153,Validation
2018-10-07 11:30:00,Flying Coaster,29.484322,Validation
2019-12-18 11:15:00,Pirate Ship,26.132204,Validation
2022-02-23 13:15:00,Pirate Ship,37.509533,Validation
2021-08-20 10:45:00,Flying Coaster,15.901481,Validation
2021-11-10 13:45:00,Flying Coaster,15.289835,Validation
2019-05-27 14:15:00,Water Ride,27.708391,Validation
2022-03-18 13:30:00,Pirate Ship,38.145306,Validation
2022-03-30 16:30:00,Pirate Ship,44.11263,Validation
2022-05-14 10:15:00,Flying Coaster,27.307066,Validation
2022-07-23 20:00:00,Flying Coaster,5.807036,Validation
2021-07-01 17:45:00,Flying Coaster,19.188429,Validation
2020-03-01 11:15:00,Water Ride,31.776724,Validation
2021-11-04 12:45:00,Water Ride,23.644972,Validation
2021-09-17 09:45:00,Pirate Ship,20.414919,Validation
2021-12-01 17:00:00,Flying Coaster,9.272473,Validation
2021-12-30 14:00:00,Water Ride,32.77761,Validation
2019-07-29 16:15:00,Water Ride,23.799625,Validation
2021-10-30 16:45:00,Pirate Ship,35.050243,Validation
2022-03-11 16:30:00,Flying Coaster,5.66095,Validation
2020-09-20 13:30:00,Flying Coaster,18.108685,Validation
2022-02-21 09:15:00,Pirate Ship,38.20172,Validation
2022-01-30 15:45:00,Pirate Ship,24.572195,Validation
2021-12-15 09:30:00,Pirate Ship,34.745853,Validation
2021-08-01 18:15:00,Pirate Ship,33.133522,Validation
2021-07-26 15:15:00,Flying Coaster,8.894017,Validation
2019-10-17 12:45:00,Flying Coaster,19.373308,Validation
2020-07-20 14:30:00,Water Ride,20.084347,Validation
2021-09-14 15:30:00,Water Ride,20.910719,Validation
2020-01-07 13:00:00,Flying Coaster,18.469982,Validation
2021-10-05 14:15:00,Pirate Ship,19.834555,Validation
2022-08-01 11:00:00,Pirate Ship,35.43577,Validation
2021-08-27 16:30:00,Water Ride,28.306303,Validation
2021-12-08 15:45:00,Water Ride,39.6265,Validation
2019-02-05 15:00:00,Flying Coaster,11.310727,Validation
2018-12-06 15:45:00,Flying Coaster,5.7762146,Validation
2022-06-24 16:15:00,Water Ride,35.39829,Validation
2019-10-08 16:30:00,Flying Coaster,2.4139683,Validation
2021-10-10 18:15:00,Water Ride,12.99088,Validation
2021-08-22 18:30:00,Water Ride,13.962312,Validation
2020-02-09 16:30:00,Water Ride,9.604193,Validation
2022-06-24 19:30:00,Flying Coaster,7.468209,Validation
2022-01-09 18:00:00,Pirate Ship,20.407724,Validation
2022-03-18 17:00:00,Flying Coaster,9.1301,Validation
2021-08-23 14:15:00,Flying Coaster,22.125444,Validation
2022-05-28 14:30:00,Flying Coaster,35.302265,Validation
2018-10-21 18:00:00,Flying Coaster,9.694716,Validation
2021-10-26 13:00:00,Pirate Ship,35.11809,Validation
2021-12-01 10:45:00,Pirate Ship,29.589909,Validation
2021-12-19 10:30:00,Pirate Ship,20.969162,Validation
2020-08-04 13:15:00,Water Ride,23.583876,Validation
2021-10-18 14:00:00,Flying Coaster,35.690422,Validation
